Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;NoonAngle;Precipitation__1;Precipitation__2;Precipitation__3;MaxTemp__1;MaxTemp__2;MaxTemp__3;MinTemp__1;MinTemp__2;MinTemp__3;Insolation__1;Insolation__2;Insolation__3;Evaporation__1;Evaporation__2;Evaporation__3;AvgTemp__1;AvgTemp__2;AvgTemp__3;AvgHumidity__1;AvgHumidity__2;AvgHumidity__3;AvgWindSpeed__1;AvgWindSpeed__2;AvgWindSpeed__3;NoonAngle__1;NoonAngle__2;NoonAngle__3
40637.0;0.0;29.3;15.7;9.5;2.1;20.72;80.5;2.433333;55.41781423254808;0.0;2.3;0.3;28.5;28.4;28.5;17.7;21.2;19.8;8.1;6.9;3.1;1.4;1.2;2.5;21.48;23.0;23.1;78.25;82.5;84.75;1.433333;2.633333;1.2;55.813917914990746;56.211260326469954;56.609723886973526
40638.0;3.9;26.5;16.1;7.0;2.2;20.08;87.25;1.2;55.02306649259428;0.0;0.0;2.3;29.3;28.5;28.4;15.7;17.7;21.2;9.5;8.1;6.9;2.1;1.4;1.2;20.72;21.48;23.0;80.5;78.25;82.5;2.433333;1.433333;2.633333;55.41781423254808;55.813917914990746;56.211260326469954
40639.0;0.7;27.0;14.3;9.5;1.1;19.86;69.0;1.666667;54.62979150733908;3.9;0.0;0.0;26.5;29.3;28.5;16.1;15.7;17.7;7.0;9.5;8.1;2.2;2.1;1.4;20.08;20.72;21.48;87.25;80.5;78.25;1.2;2.433333;1.433333;55.02306649259428;55.41781423254808;55.813917914990746
40640.0;0.0;27.7;15.1;8.8;2.7;20.2;71.0;2.9;54.2381056531726;0.7;3.9;0.0;27.0;26.5;29.3;14.3;16.1;15.7;9.5;7.0;9.5;1.1;2.2;2.1;19.86;20.08;20.72;69.0;87.25;80.5;1.666667;1.2;2.433333;54.62979150733908;55.02306649259428;55.41781423254808
40641.0;0.0;27.0;14.9;4.6;2.3;19.34;81.75;2.533333;53.848124836243315;0.0;0.7;3.9;27.7;27.0;26.5;15.1;14.3;16.1;8.8;9.5;7.0;2.7;1.1;2.2;20.2;19.86;20.08;71.0;69.0;87.25;2.9;1.666667;1.2;54.2381056531726;54.62979150733908;55.02306649259428
40642.0;12.5;25.3;17.1;3.8;1.7;19.88;85.5;1.333333;53.459964458149145;0.0;0.0;0.7;27.0;27.7;27.0;14.9;15.1;14.3;4.6;8.8;9.5;2.3;2.7;1.1;19.34;20.2;19.86;81.75;71.0;69.0;2.533333;2.9;1.666667;53.848124836243315;54.2381056531726;54.62979150733908
40643.0;0.2;27.5;17.2;5.3;1.2;20.78;86.5;2.833333;53.07373938179086;12.5;0.0;0.0;25.3;27.0;27.7;17.1;14.9;15.1;3.8;4.6;8.8;1.7;2.3;2.7;19.88;19.34;20.2;85.5;81.75;71.0;1.333333;2.533333;2.9;53.459964458149145;53.848124836243315;54.2381056531726
40644.0;0.0;28.4;17.3;8.0;1.3;21.54;78.25;1.266667;52.68956389738233;0.2;12.5;0.0;27.5;25.3;27.0;17.2;17.1;14.9;5.3;3.8;4.6;1.2;1.7;2.3;20.78;19.88;19.34;86.5;85.5;81.75;2.833333;1.333333;2.533333;53.07373938179086;53.459964458149145;53.848124836243315
40645.0;0.0;27.4;17.3;3.1;1.9;21.86;81.75;0.966667;52.30755168863016;0.0;0.2;12.5;28.4;27.5;25.3;17.3;17.2;17.1;8.0;5.3;3.8;1.3;1.2;1.7;21.54;20.78;19.88;78.25;86.5;85.5;1.266667;2.833333;1.333333;52.68956389738233;53.07373938179086;53.459964458149145
40646.0;0.0;29.7;19.0;7.2;1.8;23.46;77.0;2.666667;51.92781579909293;0.0;0.0;0.2;27.4;28.4;27.5;17.3;17.3;17.2;3.1;8.0;5.3;1.9;1.3;1.2;21.86;21.54;20.78;81.75;78.25;86.5;0.966667;1.266667;2.833333;52.30755168863016;52.68956389738233;53.07373938179086
40647.0;10.3;24.1;19.2;0.0;2.3;20.58;95.5;1.966667;51.55046859872971;0.0;0.0;0.0;29.7;27.4;28.4;19.0;17.3;17.3;7.2;3.1;8.0;1.8;1.9;1.3;23.46;21.86;21.54;77.0;81.75;78.25;2.666667;0.966667;1.266667;51.92781579909293;52.30755168863016;52.68956389738233
40648.0;37.6;26.9;17.9;0.3;1.0;21.52;89.25;1.533333;51.175621750648006;10.3;0.0;0.0;24.1;29.7;27.4;19.2;19.0;17.3;0.0;7.2;3.1;2.3;1.8;1.9;20.58;23.46;21.86;95.5;77.0;81.75;1.966667;2.666667;0.966667;51.55046859872971;51.92781579909293;52.30755168863016
40649.0;4.4;22.5;17.3;0.1;1.0;19.52;91.0;2.566667;50.80338617806089;37.6;10.3;0.0;26.9;24.1;29.7;17.9;19.2;19.0;0.3;0.0;7.2;1.0;2.3;1.8;21.52;20.58;23.46;89.25;95.5;77.0;1.533333;1.966667;2.666667;51.175621750648006;51.55046859872971;51.92781579909293
40650.0;4.4;30.4;18.1;5.3;0.8;22.98;84.75;3.8;50.433872031462975;4.4;37.6;10.3;22.5;26.9;24.1;17.3;17.9;19.2;0.1;0.3;0.0;1.0;1.0;2.3;19.52;21.52;20.58;91.0;89.25;95.5;2.566667;1.533333;1.966667;50.80338617806089;51.175621750648006;51.55046859872971
40651.0;7.0;22.8;18.0;0.0;1.5;19.2;84.0;1.066667;50.06718865603515;4.4;4.4;37.6;30.4;22.5;26.9;18.1;17.3;17.9;5.3;0.1;0.3;0.8;1.0;1.0;22.98;19.52;21.52;84.75;91.0;89.25;3.8;2.566667;1.533333;50.433872031462975;50.80338617806089;51.175621750648006
40652.0;0.0;22.9;13.9;2.9;1.0;18.58;78.75;3.133333;49.703444559287576;7.0;4.4;4.4;22.8;30.4;22.5;18.0;18.1;17.3;0.0;5.3;0.1;1.5;0.8;1.0;19.2;22.98;19.52;84.0;84.75;91.0;1.066667;3.8;2.566667;50.06718865603515;50.433872031462975;50.80338617806089
40653.0;0.0;31.6;16.3;8.6;1.6;23.22;80.5;2.2;49.342747378952936;0.0;7.0;4.4;22.9;22.8;30.4;13.9;18.0;18.1;2.9;0.0;5.3;1.0;1.5;0.8;18.58;19.2;22.98;78.75;84.0;84.75;3.133333;1.066667;3.8;49.703444559287576;50.06718865603515;50.433872031462975
40654.0;6.6;26.1;17.0;4.7;1.9;20.68;84.25;3.066667;48.98520385112518;0.0;0.0;7.0;31.6;22.9;22.8;16.3;13.9;18.0;8.6;2.9;0.0;1.6;1.0;1.5;23.22;18.58;19.2;80.5;78.75;84.0;2.2;3.133333;1.066667;49.342747378952936;49.703444559287576;50.06718865603515
40655.0;0.0;31.6;19.2;7.0;1.5;22.48;85.75;2.066667;48.630919778688906;6.6;0.0;0.0;26.1;31.6;22.9;17.0;16.3;13.9;4.7;8.6;2.9;1.9;1.6;1.0;20.68;23.22;18.58;84.25;80.5;78.75;3.066667;2.2;3.133333;48.98520385112518;49.342747378952936;49.703444559287576
40656.0;77.2;22.8;18.7;0.0;1.5;19.9;89.25;1.933333;48.28000000000103;0.0;6.6;0.0;31.6;26.1;31.6;19.2;17.0;16.3;7.0;4.7;8.6;1.5;1.9;1.6;22.48;20.68;23.22;85.75;84.25;80.5;2.066667;3.066667;2.2;48.630919778688906;48.98520385112518;49.342747378952936
40657.0;5.3;23.2;11.3;8.3;0.7;16.26;76.0;1.766667;47.932548357869834;77.2;0.0;6.6;22.8;31.6;26.1;18.7;19.2;17.0;0.0;7.0;4.7;1.5;1.5;1.9;19.9;22.48;20.68;89.25;85.75;84.25;1.933333;2.066667;3.066667;48.28000000000103;48.630919778688906;48.98520385112518
40658.0;0.0;24.5;11.9;8.1;1.7;16.36;76.75;2.666667;47.588667668826176;5.3;77.2;0.0;23.2;22.8;31.6;11.3;18.7;19.2;8.3;0.0;7.0;0.7;1.5;1.5;16.26;19.9;22.48;76.0;89.25;85.75;1.766667;1.933333;2.066667;47.932548357869834;48.28000000000103;48.630919778688906
40659.0;0.0;25.0;11.1;8.0;1.8;16.94;81.0;2.133333;47.24845969269845;0.0;5.3;77.2;24.5;23.2;22.8;11.9;11.3;18.7;8.1;8.3;0.0;1.7;0.7;1.5;16.36;16.26;19.9;76.75;76.0;89.25;2.666667;1.766667;1.933333;47.588667668826176;47.932548357869834;48.28000000000103
40660.0;0.0;27.2;13.9;8.4;1.4;19.44;81.5;2.566667;46.91202510250021;0.0;0.0;5.3;25.0;24.5;23.2;11.1;11.9;11.3;8.0;8.1;8.3;1.8;1.7;0.7;16.94;16.36;16.26;81.0;76.75;76.0;2.133333;2.666667;1.766667;47.24845969269845;47.588667668826176;47.932548357869834
40661.0;0.0;27.9;16.0;7.8;2.0;20.68;78.5;2.5;46.57946345463941;0.0;0.0;0.0;27.2;25.0;24.5;13.9;11.1;11.9;8.4;8.0;8.1;1.4;1.8;1.7;19.44;16.94;16.36;81.5;81.0;76.75;2.566667;2.133333;2.666667;46.91202510250021;47.24845969269845;47.588667668826176
40662.0;0.0;27.6;15.3;8.3;2.0;20.14;85.0;1.866667;46.25087315945807;0.0;0.0;0.0;27.9;27.2;25.0;16.0;13.9;11.1;7.8;8.4;8.0;2.0;1.4;1.8;20.68;19.44;16.94;78.5;81.5;81.0;2.5;2.566667;2.133333;46.57946345463941;46.91202510250021;47.24845969269845
40663.0;0.0;22.5;18.0;0.0;1.2;19.66;89.5;2.033333;45.92635145211102;0.0;0.0;0.0;27.6;27.9;27.2;15.3;16.0;13.9;8.3;7.8;8.4;2.0;2.0;1.4;20.14;20.68;19.44;85.0;78.5;81.5;1.866667;2.5;2.566667;46.25087315945807;46.57946345463941;46.91202510250021
40664.0;0.5;22.2;16.5;3.8;0.4;18.24;77.25;6.066667;45.605994363792526;0.0;0.0;0.0;22.5;27.6;27.9;18.0;15.3;16.0;0.0;8.3;7.8;1.2;2.0;2.0;19.66;20.14;20.68;89.5;85.0;78.5;2.033333;1.866667;2.5;45.92635145211102;46.25087315945807;46.57946345463941
40665.0;0.0;16.8;14.3;0.0;2.3;15.14;90.0;4.966667;45.28989669331908;0.5;0.0;0.0;22.2;22.5;27.6;16.5;18.0;15.3;3.8;0.0;8.3;0.4;1.2;2.0;18.24;19.66;20.14;77.25;89.5;85.0;6.066667;2.033333;1.866667;45.605994363792526;45.92635145211102;46.25087315945807
40666.0;29.7;20.3;11.9;2.9;0.3;15.26;87.25;1.933333;44.978151979076884;0.0;0.5;0.0;16.8;22.2;22.5;14.3;16.5;18.0;0.0;3.8;0.0;2.3;0.4;1.2;15.14;18.24;19.66;90.0;77.25;89.5;4.966667;6.066667;2.033333;45.28989669331908;45.605994363792526;45.92635145211102
40667.0;0.0;23.1;11.6;5.7;0.9;16.1;86.25;2.0;44.670852471344396;29.7;0.0;0.5;20.3;16.8;22.2;11.9;14.3;16.5;2.9;0.0;3.8;0.3;2.3;0.4;15.26;15.14;18.24;87.25;90.0;77.25;1.933333;4.966667;6.066667;44.978151979076884;45.28989669331908;45.605994363792526
40668.0;0.2;23.7;12.0;8.0;1.6;17.16;75.25;4.133333;44.36808910498587;0.0;29.7;0.0;23.1;20.3;16.8;11.6;11.9;14.3;5.7;2.9;0.0;0.9;0.3;2.3;16.1;15.26;15.14;86.25;87.25;90.0;2.0;1.933333;4.966667;44.670852471344396;44.978151979076884;45.28989669331908
40669.0;0.0;23.4;12.7;7.2;1.7;16.88;78.0;2.3;44.069951472554436;0.2;0.0;29.7;23.7;23.1;20.3;12.0;11.6;11.9;8.0;5.7;2.9;1.6;0.9;0.3;17.16;16.1;15.26;75.25;86.25;87.25;4.133333;2.0;1.933333;44.36808910498587;44.670852471344396;44.978151979076884
40670.0;0.0;24.6;10.6;7.9;1.5;16.4;80.75;2.2;43.77652779777212;0.0;0.2;0.0;23.4;23.7;23.1;12.7;12.0;11.6;7.2;8.0;5.7;1.7;1.6;0.9;16.88;17.16;16.1;78.0;75.25;86.25;2.3;4.133333;2.0;44.069951472554436;44.36808910498587;44.670852471344396
40671.0;0.0;20.7;13.5;0.7;1.2;17.16;90.0;0.666667;43.48790490942502;0.0;0.0;0.2;24.6;23.4;23.7;10.6;12.7;12.0;7.9;7.2;8.0;1.5;1.7;1.6;16.4;16.88;17.16;80.75;78.0;75.25;2.2;2.3;4.133333;43.77652779777212;44.069951472554436;44.36808910498587
40672.0;0.1;22.2;14.3;5.8;0.8;16.42;78.5;2.1;43.204168215669284;0.0;0.0;0.0;20.7;24.6;23.4;13.5;10.6;12.7;0.7;7.9;7.2;1.2;1.5;1.7;17.16;16.4;16.88;90.0;80.75;78.0;0.666667;2.2;2.3;43.48790490942502;43.77652779777212;44.069951472554436
40673.0;0.0;20.7;13.1;0.0;1.5;16.96;88.0;2.066667;42.925401678757495;0.1;0.0;0.0;22.2;20.7;24.6;14.3;13.5;10.6;5.8;0.7;7.9;0.8;1.2;1.5;16.42;17.16;16.4;78.5;90.0;80.75;2.1;0.666667;2.2;43.204168215669284;43.48790490942502;43.77652779777212
40674.0;0.0;21.8;15.6;1.2;0.4;18.68;92.25;1.933333;42.651687790192824;0.0;0.1;0.0;20.7;22.2;20.7;13.1;14.3;13.5;0.0;5.8;0.7;1.5;0.8;1.2;16.96;16.42;17.16;88.0;78.5;90.0;2.066667;2.1;0.666667;42.925401678757495;43.204168215669284;43.48790490942502
40675.0;0.0;23.6;16.1;4.9;0.7;17.82;86.0;2.6;42.383107546318556;0.0;0.0;0.1;21.8;20.7;22.2;15.6;13.1;14.3;1.2;0.0;5.8;0.4;1.5;0.8;18.68;16.96;16.42;92.25;88.0;78.5;1.933333;2.066667;2.1;42.651687790192824;42.925401678757495;43.204168215669284
40676.0;0.2;21.6;15.0;3.0;0.8;16.92;86.5;3.033333;42.119740424349885;0.0;0.0;0.0;23.6;21.8;20.7;16.1;15.6;13.1;4.9;1.2;0.0;0.7;0.4;1.5;17.82;18.68;16.96;86.0;92.25;88.0;2.6;1.933333;2.066667;42.383107546318556;42.651687790192824;42.925401678757495
40677.0;0.0;20.7;14.1;0.0;1.0;16.58;88.25;2.766667;41.861664358855364;0.2;0.0;0.0;21.6;23.6;21.8;15.0;16.1;15.6;3.0;4.9;1.2;0.8;0.7;0.4;16.92;17.82;18.68;86.5;86.0;92.25;3.033333;2.6;1.933333;42.119740424349885;42.383107546318556;42.651687790192824
40678.0;3.0;20.0;14.2;2.1;0.7;15.84;93.0;3.966667;41.608955718694816;0.0;0.2;0.0;20.7;21.6;23.6;14.1;15.0;16.1;0.0;3.0;4.9;1.0;0.8;0.7;16.58;16.92;17.82;88.25;86.5;86.0;2.766667;3.033333;2.6;41.861664358855364;42.119740424349885;42.383107546318556
40679.0;3.8;21.8;12.9;6.2;0.5;15.42;79.5;2.6;41.36168928442058;3.0;0.0;0.2;20.0;20.7;21.6;14.2;14.1;15.0;2.1;0.0;3.0;0.7;1.0;0.8;15.84;16.58;16.92;93.0;88.25;86.5;3.966667;2.766667;3.033333;41.608955718694816;41.861664358855364;42.119740424349885
40680.0;0.0;19.9;10.0;2.4;1.6;13.74;87.25;2.0;41.11993822615024;3.8;3.0;0.0;21.8;20.0;20.7;12.9;14.2;14.1;6.2;2.1;0.0;0.5;0.7;1.0;15.42;15.84;16.58;79.5;93.0;88.25;2.6;3.966667;2.766667;41.36168928442058;41.608955718694816;41.861664358855364
40681.0;3.3;22.3;10.3;5.2;0.6;14.92;85.75;2.2;40.88377408190816;0.0;3.8;3.0;19.9;21.8;20.0;10.0;12.9;14.2;2.4;6.2;2.1;1.6;0.5;0.7;13.74;15.42;15.84;87.25;79.5;93.0;2.0;2.6;3.966667;41.11993822615024;41.36168928442058;41.608955718694816
40682.0;0.0;24.3;9.8;7.3;1.0;15.86;85.75;1.8;40.65326673646575;3.3;0.0;3.8;22.3;19.9;21.8;10.3;10.0;12.9;5.2;2.4;6.2;0.6;1.6;0.5;14.92;13.74;15.42;85.75;87.25;79.5;2.2;2.0;2.6;40.88377408190816;41.11993822615024;41.36168928442058
40683.0;0.0;25.8;13.5;6.9;1.8;18.02;83.75;1.133333;40.42848440065503;0.0;3.3;0.0;24.3;22.3;19.9;9.8;10.3;10.0;7.3;5.2;2.4;1.0;0.6;1.6;15.86;14.92;13.74;85.75;85.75;87.25;1.8;2.2;2.0;40.65326673646575;40.88377408190816;41.11993822615024
40684.0;0.0;25.9;14.0;6.4;1.1;18.9;81.25;2.7;40.20949359118558;0.0;0.0;3.3;25.8;24.3;22.3;13.5;9.8;10.3;6.9;7.3;5.2;1.8;1.0;0.6;18.02;15.86;14.92;83.75;85.75;85.75;1.133333;1.8;2.2;40.42848440065503;40.65326673646575;40.88377408190816
40685.0;0.0;26.9;13.8;6.4;1.9;19.98;72.75;2.0;39.99635911096112;0.0;0.0;0.0;25.9;25.8;24.3;14.0;13.5;9.8;6.4;6.9;7.3;1.1;1.8;1.0;18.9;18.02;15.86;81.25;83.75;85.75;2.7;1.133333;1.8;40.20949359118558;40.42848440065503;40.65326673646575
40686.0;5.4;22.1;17.3;0.0;2.0;18.74;91.75;3.133333;39.78914402990338;0.0;0.0;0.0;26.9;25.9;25.8;13.8;14.0;13.5;6.4;6.4;6.9;1.9;1.1;1.8;19.98;18.9;18.02;72.75;81.25;83.75;2.0;2.7;1.133333;39.99635911096112;40.20949359118558;40.42848440065503
40687.0;0.1;23.8;15.3;2.4;0.4;18.74;87.5;1.8;39.587909666288596;5.4;0.0;0.0;22.1;26.9;25.9;17.3;13.8;14.0;0.0;6.4;6.4;2.0;1.9;1.1;18.74;19.98;18.9;91.75;72.75;81.25;3.133333;2.0;2.7;39.78914402990338;39.99635911096112;40.20949359118558
40688.0;1.0;28.3;18.8;3.6;1.0;21.34;74.75;5.966667;39.39271556860252;0.1;5.4;0.0;23.8;22.1;26.9;15.3;17.3;13.8;2.4;0.0;6.4;0.4;2.0;1.9;18.74;18.74;19.98;87.5;91.75;72.75;1.8;3.133333;2.0;39.587909666288596;39.78914402990338;39.99635911096112
40689.0;1.1;22.5;14.4;1.1;2.4;16.18;90.25;1.8;39.20361949791902;1.0;0.1;5.4;28.3;23.8;22.1;18.8;15.3;17.3;3.6;2.4;0.0;1.0;0.4;2.0;21.34;18.74;18.74;74.75;87.5;91.75;5.966667;1.8;3.133333;39.39271556860252;39.587909666288596;39.78914402990338
40690.0;0.7;19.3;12.3;2.5;0.6;14.44;78.5;1.8;39.02067741080769;1.1;1.0;0.1;22.5;28.3;23.8;14.4;18.8;15.3;1.1;3.6;2.4;2.4;1.0;0.4;16.18;21.34;18.74;90.25;74.75;87.5;1.8;5.966667;1.8;39.20361949791902;39.39271556860252;39.587909666288596
40691.0;1.0;20.5;10.0;6.0;0.0;14.46;73.75;2.733333;38.843943442775355;0.7;1.1;1.0;19.3;22.5;28.3;12.3;14.4;18.8;2.5;1.1;3.6;0.6;2.4;1.0;14.44;16.18;21.34;78.5;90.25;74.75;1.8;1.8;5.966667;39.02067741080769;39.20361949791902;39.39271556860252
40692.0;0.0;20.5;11.3;3.4;2.0;14.28;78.25;1.366667;38.67346989224653;1.0;0.7;1.1;20.5;19.3;22.5;10.0;12.3;14.4;6.0;2.5;1.1;0.0;0.6;2.4;14.46;14.44;16.18;73.75;78.5;90.25;2.733333;1.8;1.8;38.843943442775355;39.02067741080769;39.20361949791902
40693.0;0.0;20.7;10.3;7.4;1.6;13.84;76.0;1.566667;38.50930720508747;0.0;1.0;0.7;20.5;20.5;19.3;11.3;10.0;12.3;3.4;6.0;2.5;2.0;0.0;0.6;14.28;14.46;14.44;78.25;73.75;78.5;1.366667;2.733333;1.8;38.67346989224653;38.843943442775355;39.02067741080769
40694.0;0.0;19.1;10.2;2.0;1.6;14.3;83.0;2.0;38.35150395967945;0.0;0.0;1.0;20.7;20.5;20.5;10.3;11.3;10.0;7.4;3.4;6.0;1.6;2.0;0.0;13.84;14.28;14.46;76.0;78.25;73.75;1.566667;1.366667;2.733333;38.50930720508747;38.67346989224653;38.843943442775355
40695.0;0.0;18.5;10.9;4.4;1.0;12.96;88.75;1.166667;38.200106852539506;0.0;0.0;0.0;19.1;20.7;20.5;10.2;10.3;11.3;2.0;7.4;3.4;1.6;1.6;2.0;14.3;13.84;14.28;83.0;76.0;78.25;2.0;1.566667;1.366667;38.35150395967945;38.50930720508747;38.67346989224653
40696.0;0.2;20.4;8.2;6.1;1.0;13.52;85.5;1.633333;38.055160684508465;0.0;0.0;0.0;18.5;19.1;20.7;10.9;10.2;10.3;4.4;2.0;7.4;1.0;1.6;1.6;12.96;14.3;13.84;88.75;83.0;76.0;1.166667;2.0;1.566667;38.200106852539506;38.35150395967945;38.50930720508747
40697.0;0.0;17.5;10.6;0.4;0.8;14.24;83.25;2.8;37.91670834748939;0.2;0.0;0.0;20.4;18.5;19.1;8.2;10.9;10.2;6.1;4.4;2.0;1.0;1.0;1.6;13.52;12.96;14.3;85.5;88.75;83.0;1.633333;1.166667;2.0;38.055160684508465;38.200106852539506;38.35150395967945
40698.0;0.0;15.2;8.0;7.0;1.4;11.08;65.75;1.633333;37.78479081175631;0.0;0.2;0.0;17.5;20.4;18.5;10.6;8.2;10.9;0.4;6.1;4.4;0.8;1.0;1.0;14.24;13.52;12.96;83.25;85.5;88.75;2.8;1.633333;1.166667;37.91670834748939;38.055160684508465;38.200106852539506
40699.0;0.0;18.5;5.2;7.2;2.2;10.62;85.0;2.766667;37.65944711383038;0.0;0.0;0.2;15.2;17.5;20.4;8.0;10.6;8.2;7.0;0.4;6.1;1.4;0.8;1.0;11.08;14.24;13.52;65.75;83.25;85.5;1.633333;2.8;1.633333;37.78479081175631;37.91670834748939;38.055160684508465
40700.0;0.0;21.5;7.4;7.4;0.6;13.12;72.0;1.533333;37.54071434492841;0.0;0.0;0.0;18.5;15.2;17.5;5.2;8.0;10.6;7.2;7.0;0.4;2.2;1.4;0.8;10.62;11.08;14.24;85.0;65.75;83.25;2.766667;1.633333;2.8;37.65944711383038;37.78479081175631;37.91670834748939
40701.0;4.5;15.1;12.3;0.0;2.3;13.44;97.25;3.266667;37.42862763998694;0.0;0.0;0.0;21.5;18.5;15.2;7.4;5.2;8.0;7.4;7.2;7.0;0.6;2.2;1.4;13.12;10.62;11.08;72.0;85.0;65.75;1.533333;2.766667;1.633333;37.54071434492841;37.65944711383038;37.78479081175631
40702.0;21.6;16.4;10.6;5.0;0.2;12.26;85.25;3.333333;37.32322016726527;4.5;0.0;0.0;15.1;21.5;18.5;12.3;7.4;5.2;0.0;7.4;7.2;2.3;0.6;2.2;13.44;13.12;10.62;97.25;72.0;85.0;3.266667;1.533333;2.766667;37.42862763998694;37.54071434492841;37.65944711383038
40703.0;0.0;17.9;9.2;6.8;1.0;12.56;80.5;1.766667;37.22452311853041;21.6;4.5;0.0;16.4;15.1;21.5;10.6;12.3;7.4;5.0;0.0;7.4;0.2;2.3;0.6;12.26;13.44;13.12;85.25;97.25;72.0;3.333333;3.266667;1.533333;37.32322016726527;37.42862763998694;37.54071434492841
40704.0;0.0;18.5;9.2;7.1;1.3;12.34;82.0;2.7;37.13256569982698;0.0;21.6;4.5;17.9;16.4;15.1;9.2;10.6;12.3;6.8;5.0;0.0;1.0;0.2;2.3;12.56;12.26;13.44;80.5;85.25;97.25;1.766667;3.333333;3.266667;37.22452311853041;37.32322016726527;37.42862763998694
40705.0;0.0;20.1;8.2;4.4;1.3;12.52;79.0;1.033333;37.04737512283462;0.0;0.0;21.6;18.5;17.9;16.4;9.2;9.2;10.6;7.1;6.8;5.0;1.3;1.0;0.2;12.34;12.56;12.26;82.0;80.5;85.25;2.7;1.766667;3.333333;37.13256569982698;37.22452311853041;37.32322016726527
40706.0;0.0;23.6;8.0;7.1;1.3;14.1;80.5;0.4;36.96897659681565;0.0;0.0;0.0;20.1;18.5;17.9;8.2;9.2;9.2;4.4;7.1;6.8;1.3;1.3;1.0;12.52;12.34;12.56;79.0;82.0;80.5;1.033333;2.7;1.766667;37.04737512283462;37.13256569982698;37.22452311853041
40707.0;0.0;21.7;12.3;5.7;1.8;14.92;78.75;2.5;36.897393321155214;0.0;0.0;0.0;23.6;20.1;18.5;8.0;8.2;9.2;7.1;4.4;7.1;1.3;1.3;1.3;14.1;12.52;12.34;80.5;79.0;82.0;0.4;1.033333;2.7;36.96897659681565;37.04737512283462;37.13256569982698
40708.0;0.0;19.3;6.8;6.7;1.2;12.22;79.5;2.866667;36.83264647849666;0.0;0.0;0.0;21.7;23.6;20.1;12.3;8.0;8.2;5.7;7.1;4.4;1.8;1.3;1.3;14.92;14.1;12.52;78.75;80.5;79.0;2.5;0.4;1.033333;36.897393321155214;36.96897659681565;37.04737512283462
40709.0;0.0;23.3;11.9;3.1;1.7;16.04;77.0;1.833333;36.77475522847156;0.0;0.0;0.0;19.3;21.7;23.6;6.8;12.3;8.0;6.7;5.7;7.1;1.2;1.8;1.3;12.22;14.92;14.1;79.5;78.75;80.5;2.866667;2.5;0.4;36.83264647849666;36.897393321155214;36.96897659681565
40710.0;0.0;25.3;11.3;7.5;1.3;17.3;69.0;2.133333;36.72373670203262;0.0;0.0;0.0;23.3;19.3;21.7;11.9;6.8;12.3;3.1;6.7;5.7;1.7;1.2;1.8;16.04;12.22;14.92;77.0;79.5;78.75;1.833333;2.866667;2.5;36.77475522847156;36.83264647849666;36.897393321155214
40711.0;0.0;18.0;12.8;0.0;2.6;15.26;92.5;2.233333;36.67960599638262;0.0;0.0;0.0;25.3;23.3;19.3;11.3;11.9;6.8;7.5;3.1;6.7;1.3;1.7;1.2;17.3;16.04;12.22;69.0;77.0;79.5;2.133333;1.833333;2.866667;36.72373670203262;36.77475522847156;36.83264647849666
40712.0;14.8;17.9;14.6;0.0;0.0;16.54;93.5;3.5;36.64237617050735;0.0;0.0;0.0;18.0;25.3;23.3;12.8;11.3;11.9;0.0;7.5;3.1;2.6;1.3;1.7;15.26;17.3;16.04;92.5;69.0;77.0;2.233333;2.133333;1.833333;36.67960599638262;36.72373670203262;36.77475522847156
40713.0;0.0;26.7;16.2;0.6;0.9;19.78;88.0;1.666667;36.612058241311274;14.8;0.0;0.0;17.9;18.0;25.3;14.6;12.8;11.3;0.0;0.0;7.5;0.0;2.6;1.3;16.54;15.26;17.3;93.5;92.5;69.0;3.5;2.233333;2.133333;36.64237617050735;36.67960599638262;36.72373670203262
40714.0;4.8;23.3;18.8;0.0;0.8;19.94;91.5;1.333333;36.588661180357406;0.0;14.8;0.0;26.7;17.9;18.0;16.2;14.6;12.8;0.6;0.0;0.0;0.9;0.0;2.6;19.78;16.54;15.26;88.0;93.5;92.5;1.666667;3.5;2.233333;36.612058241311274;36.64237617050735;36.67960599638262
40715.0;43.6;19.3;16.3;0.0;0.8;17.04;91.25;3.166667;36.572191911212485;4.8;0.0;14.8;23.3;26.7;17.9;18.8;16.2;14.6;0.0;0.6;0.0;0.8;0.9;0.0;19.94;19.78;16.54;91.5;88.0;93.5;1.333333;1.666667;3.5;36.588661180357406;36.612058241311274;36.64237617050735
40716.0;0.3;20.3;15.1;3.9;0.9;16.84;83.75;4.666667;36.562655307398245;43.6;4.8;0.0;19.3;23.3;26.7;16.3;18.8;16.2;0.0;0.0;0.6;0.8;0.8;0.9;17.04;19.94;19.78;91.25;91.5;88.0;3.166667;1.333333;1.666667;36.572191911212485;36.588661180357406;36.612058241311274
40717.0;2.2;23.0;16.3;0.2;1.2;17.86;90.75;2.866667;36.56005419094917;0.3;43.6;4.8;20.3;19.3;23.3;15.1;16.3;18.8;3.9;0.0;0.0;0.9;0.8;0.8;16.84;17.04;19.94;83.75;91.25;91.5;4.666667;3.166667;1.333333;36.562655307398245;36.572191911212485;36.588661180357406
